latitude,longitude,avg_ws100_mean,avg_ws100_std,max_ws100_mean,min_ws100_mean,annual_energy_mwh_mean,annual_energy_mwh_std,annual_energy_gwh_mean,capacity_factor_mean,capacity_factor_std,full_load_hours_mean,full_load_hours_std,low_ratio_mean,high_ratio_mean,safe_ratio_mean,rated_ratio_mean,avg_ws100_cv,annual_energy_mwh_cv,capacity_factor_cv,distance_to_load_km,n_turbines,installed_capacity_mw,score_energy,score_cf,score_turbines,score_distance,score_lowrisk,composite_score,distance_to_control_point,elevation_m,slope_deg,nearest_town_name,distance_to_nearest_town_km,elevation_penalty,slope_penalty,score_town_dist,score_load_dist,score_elevation,score_slope,composite_score_v4,distance_to_reference_point,candidate_id,n_years,rho_mean,rho_std_mean,rho_interannual_std,ws100_raw_mean,ws100_density_eq_mean,annual_energy_raw_mwh_mean,annual_energy_raw_mwh_std,annual_energy_density_corrected_mwh_mean,annual_energy_density_corrected_mwh_std,capacity_factor_raw_mean,capacity_factor_density_corrected_mean,full_load_hours_raw_mean,full_load_hours_density_corrected_mean,low_ratio_raw_mean,low_ratio_density_corrected_mean,density_AEP_change_percent,raw_AEP_cv,density_corrected_AEP_cv,n_turbines_raw_recomputed,installed_capacity_raw_recomputed_mw,n_turbines_density_corrected,installed_capacity_density_corrected_mw,score_energy_density,score_cf_density,score_turbines_density,score_lowrisk_density,composite_score_density_corrected,rank_density_corrected,rank_original_v4,ranking_shift_density_minus_original,distance_to_reference_point_km
34.75,101.5,3.89029128,0.2005141244516126,15.178054016666668,0.0429168688166666,1058.433493,193.1207161963438,1.058433505,0.0603680532666666,0.011014921245233,529.2167516666667,96.5603601628591,0.4043889575067994,0.0,0.5956110424932005,0.003383757100914,0.0515421879802307,0.182458999524823,0.1824627538770596,190.56793688398065,1050,2100.0,0.6349377301190586,0.634921296990194,0.9826343381389252,0.3194296171234256,0.8428128022888938,0.6953198857658909,189.7717513224778,3537.8330078125,4.385110378265381,河北乡,54.3946415952501,0.5,0.0,0.3711098847462919,0.3194296171234255,0.5,1.0,0.6579112554718155,249.04247368019088,46,30,0.8285073,0.028119743,0.0025510667,3.8902915,3.41135,1058.4337462927124,193.12089797028275,671.5476344918454,135.26818002743485,0.0604128850623694,0.038330344434466,529.2168731463562,335.7738172459227,0.4043889575067994,0.4833158981460688,-36.55269998296829,0.18245912759935254,0.20142752811539746,1050,2100.0,1655,3310.0,0.5909729165095124,0.590972916509512,0.9837376371598682,0.84380387539652,0.6419442762088566,45,43,2,249.04247368019088
34.75,101.75,3.9892264366666654,0.211948423228454,15.78466735,0.0504804583833333,1138.9151503333333,217.210579665508,1.1389151536666666,0.0649579281333333,0.0123871211937523,569.457581,108.60529362492872,0.3852593133218553,0.0,0.6147406866781446,0.0043228347930233,0.0531302062175128,0.1907170868716038,0.1906945241283922,201.3557484426762,976,1952.0,0.6856317653050706,0.685609539055593,0.986098108968358,0.2788237855944104,0.8769830262859393,0.7188578351124847,201.5494110131729,3716.276123046875,12.445276260375977,河北乡,77.16205420659632,0.5,0.7,0.5343697972962815,0.2788237855944104,0.5,0.3,0.6563489134436933,264.21899629644435,34,30,0.8282843,0.02772846,0.0025065609,3.9892266,3.4982328,1138.9148888023851,217.210624985658,728.470191922943,153.99453107399884,0.0650065575800448,0.0415793488540492,569.4574444011926,364.2350959614715,0.3852593133218554,0.4656010928961748,-36.038223831724714,0.19071717045868433,0.21139441638304984,976,1952.0,1526,3052.0,0.6431385247233788,0.6431385247233785,0.9869113811937213,0.8780612614897739,0.640883738624343,46,45,1,264.21899629644435
34.75,98.75,4.229618016666667,0.2486540926042818,16.75153025,0.0479414251,1356.8225456666669,281.6374342188264,1.35682254,0.0773877644666666,0.0160696449439826,678.4112690000001,140.81872077600525,0.3478746226014921,1.5220700152206669e-05,0.6521101566983557,0.0071679828829502,0.0587887822551513,0.2075713107202574,0.2076509775767502,239.5092976824212,819,1638.0,0.8228879492895556,0.8228783255039801,0.9934469200524246,0.1352120266909761,0.9437612289343964,0.7744617067978549,230.0265375343808,4374.17919921875,13.958864212036133,温泉乡,98.0626407939542,1.0,0.7,0.6842431270744329,0.1352120266909761,0.0,0.3,0.6800177588542111,209.17008085629908,14,30,0.7691328,0.026920995,0.0024432435,4.229618,3.617681,1356.8226117635706,281.6380772774733,810.7357670513755,194.25957208366384,0.0774442130002038,0.0462748725485945,678.4113058817853,405.3678835256878,0.3478898433016443,0.4350032021691577,-40.247475239405276,0.20757177455305365,0.23960898233240743,819,1638.0,1371,2742.0,0.7185292653244634,0.7185292653244639,0.9907247945677311,0.9372323187770613,0.6402635195141293,47,36,11,209.17008085629908
36.5,98.5,3.928010863333333,0.1628443939387759,15.130374333333332,0.0577230484333333,1033.343127,164.38579770265824,1.033343137,0.0589368445666666,0.0093730837686087,516.6715596666667,82.19289650859903,0.3900006237991865,0.0,0.6099993762008133,0.0031442078166196,0.0414572157778059,0.1590815223012155,0.1590360637310052,188.62934338925703,1076,2152.0,0.6191337327987013,0.6191157565039911,0.9814173375772328,0.3267265744740144,0.8685138859567398,0.690777980301493,181.1992799153836,3952.197509765625,12.39003562927246,切吉乡,106.10393831929578,0.5,0.7,0.7419054338629287,0.3267265744740145,0.5,0.3,0.6575157376264908,109.0420614067297,50,30,0.8300496,0.030195676,0.0015305657,3.9280107,3.4478765,1033.342922993157,164.38620679263158,655.7790237094256,115.35165365963697,0.0589807604448149,0.0374303095724558,516.6714614965784,327.8895118547128,0.3900006237991865,0.4822487960675699,-36.53810278102922,0.1590819495975976,0.17590018815659628,1076,2152.0,1695,3390.0,0.5765220694415751,0.5765220694415758,0.9827535304827043,0.8458674672558926,0.6397278117185139,48,44,4,109.0420614067297
36.75,98.5,3.77914239,0.2010781190431415,14.888072816666666,0.0351032223833333,1062.124138,175.1481326853926,1.0621241393333334,0.0605780965666666,0.0099850629767196,531.0620703333333,87.57406641686957,0.4289985008026216,0.0,0.5710014991973783,0.003307466460397,0.0532073413204051,0.1649036364197502,0.1648295925860096,193.64600789774323,1047,2094.0,0.6372624050038487,0.6372409082963617,0.9827747612806592,0.3078436126461373,0.7988541379900005,0.6903825491765123,187.21102250216776,3904.5732421875,30.05916786193848,黑马河乡,113.912703700667,0.5,1.0,0.7979003057901287,0.3078436126461373,0.5,0.0,0.6454570874913667,113.49772675115646,44,30,0.847432,0.031076012,0.0015617922,3.7791426,3.338229,1062.1243154266529,175.14800263804509,694.3709894390049,124.00598044256148,0.0606235339855395,0.0396330473424089,531.0621577133264,347.18549471950246,0.4289985008026216,0.5003465412414435,-34.62432039698877,0.1649034864319894,0.1785875019674255,1047,2094.0,1601,3202.0,0.6118889513124234,0.6118889513124229,0.9850661811740392,0.8108695412221067,0.6376859150686065,49,52,-3,113.49772675115646
37.25,100.75,3.6790993633333335,0.1958684879380541,16.1338272,0.0325012053266666,951.0739803333332,202.6859538020989,0.9510739756666666,0.0542463378666666,0.011571130334879,475.536996,101.34298185968692,0.439833653550249,0.0,0.5601663464497509,0.0057988476349692,0.0532381620051146,0.2131127104655532,0.213307124313534,106.9532745441944,1169,2338.0,0.5673137883041454,0.5673161876866304,0.9770642201834864,0.634159149971828,0.7794999046938043,0.7009972920395958,113.40371115497253,3597.071044921875,15.225502967834473,江西沟乡,86.44843933023374,0.5,1.0,0.6009603426986615,0.6341591499718279,0.5,0.0,0.6426063029544118,127.16294320714402,58,30,0.8434692,0.028409937,0.0016285261,3.6790993,3.2475584,951.073954999522,202.6856407072706,630.5513865844202,150.52880994961097,0.05428504309358,0.0359903759465993,475.53697749976106,315.2756932922101,0.4398374483286341,0.5214171158020809,-33.7011193220261,0.21311238694090037,0.2387256822397895,1169,2338.0,1763,3526.0,0.5534026754119306,0.5534026754119307,0.9810805491315259,0.770122674533591,0.6372440714653702,50,55,-5,127.16294320714402
36.25,100.5,2.91886967,0.1705651066783755,15.583514633333332,0.02842775235,639.0158100000001,149.3778785454879,0.639015809,0.0364469104333333,0.0085211799358314,319.507903,74.688932290145,0.622054513810914,0.0,0.3779454861890859,0.0039582137718225,0.0584353280420278,0.2337624143375856,0.2337970443727432,9.759792673078408,1739,3478.0,0.370753623030206,0.3707483699191882,0.9503838232540722,1.0,0.4540088735045358,0.6183726040568711,0.0,2969.465576171875,2.1585564613342285,塘格木镇,39.86624393826087,0.0,0.0,0.2669300654817397,1.0,1.0,1.0,0.6303410871699944,73.72192901828824,96,30,0.88004565,0.030102732,0.0015222844,2.9188697,2.6104238,639.0157221578339,149.37782799358067,440.8455156632866,114.64100497173467,0.036473500123164,0.0251624152775848,319.50786107891696,220.4227578316433,0.622054513810914,0.6786040933702623,-31.01178885323266,0.23376236736266878,0.2600480233971492,1739,3478.0,2521,5042.0,0.3795502944762877,0.3795502944762876,0.9624317275992718,0.46615009885895575,0.6369793363581651,51,62,-11,73.72192901828824
37.0,101.0,3.2436253633333334,0.1757784609454938,15.211335683333337,0.03936534675,703.9430006666666,174.00227146669584,0.7039429970000001,0.0401508422333333,0.00993238796536,351.971499,87.00113024112055,0.5458078511365622,0.0,0.4541921488634379,0.0038329964817725,0.0541919738735961,0.2471823305323124,0.2473768273063566,86.26864839825339,1579,3158.0,0.4116501626547907,0.411652707646477,0.9578730574798728,0.7120170584042128,0.5902040644564046,0.6111168199019732,94.582254208915,3092.587158203125,3.404746055603028,倒淌河镇,62.84966885222941,0.0,0.0,0.4317389528861783,0.7120170584042128,1.0,1.0,0.6366047567383339,129.1105524071982,84,30,0.8559745,0.03088554,0.001908317,3.2436254,2.8771963,703.9430605673367,174.0021663106727,468.9434354835838,129.41980564188307,0.0401793984342087,0.0267661778244054,351.9715302836684,234.4717177417919,0.5458078511365622,0.6273744604137036,-33.38332860250899,0.2471821601173782,0.275981698109118,1579,3158.0,2370,4740.0,0.4053001051509834,0.405300105150983,0.9661467303055651,0.5652193965933475,0.633245673485408,52,57,-5,129.1105524071982
37.5,98.5,3.67582657,0.1934270859094634,14.103567033333333,0.0467372140733333,898.489367,178.53320453065774,0.898489369,0.0512447856,0.0101758359245129,449.2446843333333,89.26659518123681,0.4474487860867829,0.0,0.552551213913217,0.0022695165972169,0.0526213852111808,0.1987037477435809,0.1985730997870145,229.1780401837528,1237,2474.0,0.5341916294559235,0.5341685720577898,0.973881295637521,0.1740993672040439,0.7658974151741429,0.6132661737557361,225.7501163744489,3738.441162109375,4.314938068389893,黑马河乡,142.0965184218352,0.5,0.0,1.0,0.1740993672040439,0.5,1.0,0.6539099610036873,158.52050931570824,63,30,0.8122832,0.029441345,0.0018956802,3.6758265,3.2045152,898.4895183266675,178.5334898917093,553.1475628665024,119.8935694846468,0.0512836483063166,0.0315723494786816,449.24475916333375,276.5737814332512,0.4474487860867829,0.5461087926574677,-38.43583574612249,0.19870403187808716,0.21674789429304983,1237,2474.0,2009,4018.0,0.48246739554135026,0.48246739554135015,0.9750282930669685,0.7223732189007153,0.6306292624009916,53,47,6,158.52050931570824
34.5,98.5,4.07156224,0.2630262512257031,16.403564266666667,0.0423895206333333,1344.1949116666665,288.8759853059362,1.34419491,0.0766667309333333,0.0164771609880493,672.0974533333333,144.43798970270777,0.3896534067752908,3.80517503805e-06,0.610342788049671,0.0088599757965915,0.0646008179960189,0.2149063225866247,0.214919310990021,275.4312775923581,827,1654.0,0.8149340161385421,0.8149155981232639,0.9930724583411348,0.0,0.8691341004974494,0.7426448491012441,265.96913781644497,4240.1552734375,15.242709159851074,温泉乡,132.73017613483998,1.0,1.0,0.9328361000526668,0.0,0.0,0.0,0.6604730700055376,244.1139999319113,16,30,0.7801095,0.028663218,0.0031488654,4.0715623,3.498856,1344.1949627449785,288.87578181377296,824.5039363607868,200.9244851071804,0.0767234567776814,0.0470607269612321,672.0974813724893,412.2519681803934,0.3896572119503289,0.4722155059843135,-38.66187872947622,0.21490616303446053,0.2436913594300413,827,1654.0,1348,2696.0,0.731146845391668,0.7311468453916681,0.9912906559071003,0.8652701243734348,0.6287672733008055,54,40,14,244.11399993191134
37.5,98.75,3.807344393333333,0.2060855408480579,15.10978715,0.0607346869333333,1077.5745486666667,208.5294256528705,1.0775745520000002,0.0614594912,0.011888953895175,538.7872693333334,104.26471155409794,0.4342496943383985,0.0,0.5657503056616014,0.0042884322678842,0.0541284211664471,0.1935174006391425,0.1934437409591679,211.5316899091378,1032,2064.0,0.6469943574502347,0.6469745820516098,0.9834768769893278,0.2405210619522649,0.7894742217911118,0.6843880243646753,208.6786735881333,3797.434814453125,22.63380622863769,黑马河乡,125.13423660383314,0.5,1.0,0.8783673536590088,0.2405210619522649,0.5,0.0,0.6468680877771876,144.27417012661044,42,30,0.8199621,0.02966789,0.0020251588,3.8073442,3.3293097,1077.5747903110196,208.52968633494552,683.9200870606096,144.60527650618226,0.0615054104058801,0.0390365346495781,538.7873951555098,341.9600435303048,0.4342496943383986,0.5208420561252921,-36.53154349841367,0.1935175991587162,0.21143592539835318,1032,2064.0,1625,3250.0,0.6023114181945087,0.6023114181945081,0.984475717167741,0.771234741028058,0.6286940119641854,55,51,4,144.27417012661044
37.0,99.25,3.68105271,0.2145011789389084,14.900622033333333,0.0350398790666666,1116.8694826666665,222.3309800847496,1.1168694893333333,0.0637008052,0.0126807790257857,558.4347376666667,111.16549033501153,0.4794622123246084,0.0,0.5205377876753915,0.0049688828172434,0.058271694495488,0.1990662145713806,0.1990677980595728,143.04080783583944,995,1990.0,0.6717455719857109,0.6717265131775827,0.9852087624040442,0.4983239725435476,0.7087136048071763,0.7277911211944907,139.2758485506455,3901.631591796875,19.841466903686523,黑马河乡,55.81048832184124,0.5,1.0,0.3812625980437293,0.4983239725435476,0.5,0.0,0.6346437470754903,73.28071114961374,36,30,0.8375949,0.027962547,0.0013385644,3.6810527,3.2439077,1116.869334757341,222.3306729085888,736.8559859974954,157.92080148599044,0.0637482497007614,0.0420579900683501,558.4346673786705,368.4279929987477,0.4794622123246084,0.552537240811438,-34.02487085406548,0.19906596590092068,0.21431705039650342,995,1990.0,1508,3016.0,0.6508235281384973,0.6508235281384964,0.9873542291984451,0.7099417059777977,0.6274142532252134,56,59,-3,73.28071114961374
35.0,101.0,4.183660156666667,0.1909711413948746,15.628058533333332,0.0519319747666666,1261.1790653333337,209.00049568848945,1.2611790820000002,0.0719319487333333,0.01191877545972,630.5895336666667,104.5002504580632,0.3463172559489649,0.0,0.6536827440510351,0.0044712262228542,0.0456469058775153,0.1657183356696853,0.1656951559022179,148.79155217073654,882,1764.0,0.7626437381490065,0.7626270732173908,0.9904980340760158,0.4766778996251674,0.9465430667379592,0.7950990362247551,146.15527027937145,4006.990966796875,11.459364891052246,河北乡,24.365020179924844,1.0,0.7,0.1557743325750252,0.4766778996251674,0.0,0.3,0.6524321420372109,199.19099309924164,25,30,0.808774,0.027526395,0.0023359654,4.18366,3.6409814,1261.1789111990013,209.00073508323385,786.4515517233797,145.41062112769947,0.0719850976711758,0.044888787198823,630.5894555995006,393.2257758616898,0.3463172559489649,0.433403801848109,-37.64155547322773,0.16571854574109324,0.18489456954984185,882,1764.0,1413,2826.0,0.6962744524743061,0.696274452474306,0.9896914825567091,0.9403252838728062,0.6271108818680075,57,49,8,199.19099309924164
36.75,101.0,3.175505366666667,0.1784302659966831,15.296664716666667,0.0347191883999999,700.7262243333333,181.03718573195428,0.7007262293333334,0.0399664885666666,0.0103290681114904,350.36311166666667,90.51859420748082,0.5739335529106471,0.0,0.426066447089353,0.004403180128253,0.0561895652483124,0.2583565156337511,0.2584432228580921,62.209592504494125,1586,3172.0,0.4096239696310544,0.4096167995764097,0.957545403482494,0.8025764795670419,0.539964680994637,0.6185798417097417,71.33337767447391,3194.144287109375,4.571772575378418,倒淌河镇,35.59664228542975,0.0,0.0,0.2363137278080806,0.8025764795670419,1.0,1.0,0.6239065856023465,118.89773543032484,85,30,0.8573677,0.029090682,0.0015842887,3.1755054,2.8183281,700.726163941285,181.0369503044649,473.0497024933368,136.47390876952133,0.039995785613087,0.0270005537952817,350.3630819706425,236.5248512466684,0.5739335529106471,0.6601122110770101,-32.49150283862179,0.25835620192374364,0.2884980331880531,1586,3172.0,2349,4698.0,0.40906321639755006,0.4090632163975495,0.9666633863110761,0.5019102182830593,0.6215359013515871,58,64,-6,118.89773543032484
36.5,98.75,3.950017406666667,0.1984333308702325,14.6338411,0.0495307491,1092.7650566666666,199.4842991598914,1.0927650446666666,0.0623256297333333,0.0113739684044249,546.3825283333333,99.74214859136865,0.3748896707172026,0.0,0.6251103292827973,0.0029804293401867,0.0502360649184293,0.1825500348340123,0.1824926351019573,166.4382739636532,1017,2034.0,0.6565626016012712,0.6565397752028671,0.9841789926979966,0.4102548064645357,0.8955057445939549,0.7254102791245298,159.12016229383346,4056.90185546875,11.420867919921877,切吉乡,84.15995164636774,1.0,0.7,0.5845501205307945,0.4102548064645357,0.0,0.3,0.6405184449998431,86.71552661609317,39,30,0.816081,0.02850796,0.0015011968,3.9500172,3.4505894,1092.765061499768,199.4841267404936,684.1912155745342,136.58110841153714,0.06237243501711,0.0390520100213775,546.382530749884,342.0956077872671,0.3748896707172027,0.4659428204872287,-37.38899241200901,0.18254987624394864,0.1996241771342332,1017,2034.0,1624,3248.0,0.6025598888267377,0.6025598888267379,0.9845003198346701,0.8774004191118696,0.6187879433054351,59,56,3,86.71552661609317
37.0,99.0,3.810959493333333,0.1995346288187814,14.3983229,0.0451139238166666,1043.1541803333334,196.4984127363581,1.043154185,0.0594957898333333,0.0112023604328067,521.5770896666667,98.2492063790769,0.4244764869293276,0.0,0.5755235130706723,0.0029575255133866,0.0523581080218342,0.1883694821350074,0.1882882883677668,162.17160115110673,1066,2132.0,0.6253135494099809,0.6252884635605315,0.9818854147163452,0.4263147641744977,0.8069315609401784,0.7027634819343794,157.71017345757625,3916.482666015625,18.737592697143555,黑马河乡,75.49336659838112,0.5,1.0,0.5224040198212118,0.4263147641744977,0.5,0.0,0.6307195009722809,87.90263632266276,48,30,0.83545303,0.028681014,0.0015012589,3.8109593,3.3555384,1043.1543141879429,196.49866258000785,673.0683387695469,136.3555087571203,0.0595407713577592,0.0384171426238325,521.5771570939714,336.53416938477346,0.4244764869293277,0.5042024623433224,-35.47758662211872,0.18836969747182114,0.20258791106768625,1066,2132.0,1651,3302.0,0.5923665373716065,0.5923665373716057,0.9838360478275845,0.8034128530977491,0.6185318617127853,60,60,0,87.90263632266276
34.5,98.75,3.802952243333333,0.2742769998692924,15.9257299,0.0341346480666666,1121.8049930000002,273.1406846667914,1.1218049933333334,0.0639832588,0.0155843530876642,560.9025023333332,136.5703484959187,0.4325136196155733,0.0,0.5674863803844267,0.0060615814556977,0.0721221257379991,0.2434832135452898,0.2435692301384343,260.3517763457933,991,1982.0,0.6748543664960263,0.6748457869845919,0.9853959932596892,0.0567599539376476,0.7925752759236939,0.671545986343665,251.0676562801992,4172.3125,1.5672640800476074,温泉乡,115.30621007112444,1.0,0.0,0.8078928214994175,0.0567599539376476,0.0,1.0,0.6450593965522549,234.75513794519787,35,30,0.7765168,0.02753139,0.0025657078,3.8029523,3.2620482,1121.8048454426034,273.14114555167737,672.7521497067604,185.58210960845267,0.0640299569316554,0.0383990953028972,560.9024227213017,336.3760748533802,0.4325136196155733,0.5161244708103567,-40.02948441167333,0.24348365641432995,0.27585509713992634,991,1982.0,1652,3304.0,0.5920767718460361,0.5920767718460355,0.9838114451606554,0.7803577395189714,0.6129259153650608,61,54,7,234.75513794519787
37.5,100.25,3.256243723333333,0.2017920880888777,14.969088833333332,0.0293102107833333,732.2130956666666,185.86661846119293,0.7322130873333333,0.0417628656,0.0106090370977505,366.1065446666667,92.93330352658988,0.544336579168434,0.0,0.4556634208315658,0.0033461731999234,0.0619708182906863,0.2538422483306786,0.2540303914813395,137.24517057027796,1518,3036.0,0.4294570175100068,0.4294550732878788,0.9607283280284592,0.5201390245703859,0.5928321160931977,0.5922142672125703,140.76111125764717,3706.858154296875,4.682322502136231,黑马河乡,95.38821179195024,0.5,0.0,0.6650654079175917,0.5201390245703859,0.5,1.0,0.6104391391736603,125.07299485375005,82,30,0.83924276,0.028228141,0.0017973981,3.2562437,2.869277,732.213126417148,185.86672576461737,475.69590153139154,132.94654654337535,0.0417929866676454,0.0271515925531616,366.106563208574,237.84795076569577,0.544336579168434,0.6236549641939267,-35.03313661432729,0.2538423842168701,0.27947801550399126,1518,3036.0,2336,4672.0,0.41148827578533614,0.41148827578533653,0.9669832209811544,0.572412262463214,0.6028748722951168,62,70,-8,125.07299485375003
34.75,99.0,3.9556718433333335,0.2094008470389476,15.738462066666669,0.0409697849666666,1072.5666826666668,222.09586569324995,1.0725666733333334,0.0611758313666666,0.0126779435895432,536.2833406666666,111.04793005363916,0.3818518414551987,7.6103500761e-06,0.6181405481947252,0.0045976495246649,0.0529368601169128,0.2070695177115371,0.2072377817565904,224.35115853621264,1036,2072.0,0.643839987328862,0.6438419872175647,0.9832896461336827,0.1922679773919485,0.8830696045736277,0.6848899622417474,215.0700829867194,4640.41796875,3.032011270523072,温泉乡,79.65554692956935,1.0,0.0,0.55225006374754,0.1922679773919485,0.0,1.0,0.6356626952671499,200.76254784053447,43,30,0.75776035,0.025181,0.0013090746,3.955672,3.367602,1072.5671627641705,222.0961674114473,616.545853916145,147.5849681831886,0.0612195869157631,0.0351909733970402,536.2835813820852,308.2729269580725,0.3818594518052748,0.4831131530137817,-42.516806842453434,0.20706970632875926,0.23937387178222969,1036,2072.0,1803,3606.0,0.5405675681544233,0.5405675681544233,0.980096442454362,0.844195949606612,0.5929894780292099,63,58,5,200.76254784053458
35.5,99.25,3.91281888,0.1870950398787028,14.764747783333332,0.0594410322999999,1017.988053,204.59833281194847,1.0179880616666668,0.0580633054333333,0.0116821975716972,508.9940323333333,102.2991710077784,0.3808551039249445,0.0,0.6191448960750555,0.002756901298334,0.0478159213642679,0.2009830392498217,0.2011975977687042,149.87482751671723,1092,2184.0,0.6094618313067147,0.609468834892781,0.9806684141546528,0.4726004001287127,0.8848500216240324,0.7092744820909438,140.13903328156084,4331.96435546875,2.7948014736175537,子科滩镇,35.91610031984621,1.0,0.0,0.2386044883636402,0.4726004001287127,0.0,1.0,0.6305316796501583,114.60399657030854,52,30,0.77668774,0.029569913,0.0017421163,3.912819,3.3623052,1017.9880998748448,204.5983126364089,596.5038576438832,133.05718255749397,0.0581043436001623,0.0340470238381211,508.99404993742246,298.2519288219416,0.3808551039249445,0.4888644879440411,-41.40365120994837,0.20098301017621226,0.22306173020079614,1092,2184.0,1863,3726.0,0.5222004572489071,0.5222004572489064,0.9786202824386163,0.8330738571828925,0.5926977105937196,64,61,3,114.60399657030854
35.25,101.25,3.61466562,0.1822082478648431,15.33282415,0.0460952916666666,888.444586,166.96417649227095,0.888444589,0.0506728265,0.0095221960868728,444.222293,83.4820874724291,0.4576015233176135,0.0,0.5423984766823864,0.0033268250284867,0.0504080507078392,0.1879286329426413,0.187915234743672,130.61369936641316,1251,2502.0,0.5278645917392326,0.5278521468491517,0.9732259876427636,0.5451001949642642,0.7477621429230434,0.6637775473392351,130.17246277746088,3749.856689453125,11.011486053466797,河北乡,59.49829381453882,0.5,0.7,0.4077070084173145,0.5451001949642642,0.5,0.3,0.607349776863635,192.6231483568709,65,30,0.8236281,0.026192375,0.0015869314,3.6146657,3.1635737,888.4444116621017,166.96416105627452,559.5204378685652,117.5126668228138,0.050710297469298,0.0319360980518587,444.22220583105087,279.7602189342826,0.4576015233176136,0.5379947143415592,-37.02245964698969,0.1879286524453657,0.21002390416776565,1251,2502.0,1986,3972.0,0.48830769709413907,0.488307697094139,0.9755941544063377,0.7380644505985992,0.5921719689145606,65,73,-8,192.6231483568709
35.25,99.0,3.9048064066666655,0.1467785721837558,15.031385233333332,0.0406708231133333,1061.6656953333334,155.83338967592425,1.0616657003333334,0.0605547259666666,0.0089030422851726,530.8328513333333,77.91669583809696,0.3992369896282988,7.610350076103333e-06,0.600755400021625,0.0030195311525313,0.0375892059419798,0.1467819770017123,0.1470247308207372,184.8665232298101,1047,2094.0,0.6369736397193752,0.6369828152841498,0.9827747612806592,0.3408900070328012,0.8520154771913628,0.7005173940668639,175.1749901629982,4298.2119140625,5.641038417816162,温泉乡,60.35597968878316,1.0,0.3,0.4138572778051811,0.3408900070328012,0.0,0.7,0.6218928647900025,149.15588358985335,45,30,0.78490674,0.029299254,0.0020783492,3.9048066,3.3646126,1061.6656567331422,155.83326284951056,632.3575774406397,103.34884025950224,0.0605973548363665,0.0360934690319999,530.8328283665711,316.17878872031986,0.3992445999783749,0.4866987507381623,-40.43722018978451,0.14678186287858838,0.16343417703285723,1047,2094.0,1758,3516.0,0.55505792508477,0.5550579250847694,0.9812035624661714,0.8372620203939308,0.5898246043297791,66,66,0,149.15588358985335
34.5,101.75,3.72466121,0.1724312837318808,14.321967333333331,0.0447362089666666,848.2111573333333,160.71838364036762,0.8482111546666666,0.0483776526,0.0091656383717025,424.1055803333333,80.35919043768345,0.4130327556952865,0.0,0.5869672443047134,0.0020759205196662,0.046294488011134,0.1894792142862698,0.189460171775729,225.63467489879767,1310,2620.0,0.5025222352811087,0.5025054143989327,0.9704643325219996,0.1874367612643501,0.8273728642832343,0.604726637212595,225.18288008084207,3812.919677734375,4.966057300567627,河北乡,83.7877884706139,0.5,0.0,0.5818814234519872,0.1874367612643501,0.5,1.0,0.6077810273349968,285.04277930677495,70,30,0.8227176,0.027077038,0.0024074041,3.7246614,3.2592452,848.2109402334396,160.7181753362917,522.7120786196195,109.98912987681692,0.0484138664516803,0.0298351643047728,424.1054701167198,261.3560393098098,0.4130327556952865,0.5008532741139972,-38.37475398799244,0.1894790172030318,0.21042010386918306,1310,2620.0,2126,4252.0,0.45457536786947295,0.45457536786947356,0.9721497810362644,0.8098896070136108,0.5885980963218016,67,71,-4,285.04277930677495
35.25,98.75,3.800871736666666,0.1502984131723594,14.7348093,0.0486151832333333,967.5012936666666,159.6509526053247,0.9675013076666666,0.0551832307333333,0.009114712159629,483.7506483333333,79.82547756847558,0.4153157671482396,7.610350076103333e-06,0.5846766225016843,0.002433794112999,0.0395431426223737,0.1650136838580076,0.1651717748037408,202.8881336691699,1149,2298.0,0.5776610752229839,0.5776627556856476,0.9780003744617112,0.273055815324815,0.8232948473592905,0.6566188243541038,193.1382066772044,4085.35107421875,4.031481742858887,温泉乡,83.03104954580547,1.0,0.0,0.5764550215680143,0.273055815324815,0.0,1.0,0.6179777015385897,160.22718162720844,55,30,0.7836405,0.028915761,0.0023537604,3.8008718,3.2733214,967.500845522702,159.6512258883181,570.8584665007038,104.76796573440646,0.0552226510001542,0.0325832458048346,483.7504227613509,285.4292332503519,0.4153233774983157,0.5025181005730636,-40.996592494728844,0.16501404275472745,0.18352704195949293,1149,2298.0,1947,3894.0,0.49869822039867745,0.49869822039867656,0.9765536584165724,0.8066701190213934,0.5868383282669085,68,68,0,160.22718162720844
